date,fixture_id,match,league,kickoff,market_key,market,scope,probability_pct,reliability_pct,context_sample_n,context_hits,context_raw_hit_rate_pct,validation_band,validation_sample_n,validation_predicted_pct,validation_actual_pct,validation_gap_pp,all_results_sample_n,all_results_hits,all_results_actual_pct,platform_shown,exact_odd,bookmaker,quote_status,quote_field,quote_line_candidates,recommended_80,omission_reason
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,total_shots_under15_5,Total partido — Remates totales — Menos de 15.5,team,0,7.6923,1,0,0,high,0,,,,31961,1785,5.5849,false,,,line_not_offered,shots,Under_15_5|Under_16,false,probabilidad < 70%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,total_shots_over16_5,Total partido — Remates totales — Más de 16.5,team,100,7.6923,1,1,100,elite95,131,97.8331,100,2.1669,31961,29395,91.9715,false,,,line_not_offered,shots,Over_16_5|Over_16,true,fiabilidad < 90%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,total_shots_under16_5,Total partido — Remates totales — Menos de 16.5,team,0,7.6923,1,0,0,high,0,,,,31961,2566,8.0285,false,,,line_not_offered,shots,Under_16_5|Under_17,false,probabilidad < 70%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,total_shots_over17_5,Total partido — Remates totales — Más de 17.5,team,100,7.6923,1,1,100,elite95,89,97.4682,97.7528,0.2846,31961,28417,88.9115,false,,,line_not_offered,shots,Over_17_5|Over_17,true,fiabilidad < 90%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,total_shots_under17_5,Total partido — Remates totales — Menos de 17.5,team,0,7.6923,1,0,0,high,0,,,,31961,3544,11.0885,false,,,line_not_offered,shots,Under_17_5|Under_18,false,probabilidad < 70%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,total_shots_over18_5,Total partido — Remates totales — Más de 18.5,team,100,7.6923,1,1,100,elite95,53,97.2739,96.2264,1.0475,31961,27184,85.0537,false,,,line_not_offered,shots,Over_18_5|Over_18,true,fiabilidad < 90%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,total_shots_under18_5,Total partido — Remates totales — Menos de 18.5,team,0,7.6923,1,0,0,high,0,,,,31961,4777,14.9463,false,,,line_not_offered,shots,Under_18_5|Under_19,false,probabilidad < 70%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,total_shots_over19_5,Total partido — Remates totales — Más de 19.5,team,100,7.6923,1,1,100,elite95,28,97.2529,96.4286,0.8243,31961,25724,80.4856,false,,,line_not_offered,shots,Over_19_5|Over_19,true,fiabilidad < 90%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,total_shots_under19_5,Total partido — Remates totales — Menos de 19.5,team,0,7.6923,1,0,0,high,0,,,,31961,6237,19.5144,false,,,line_not_offered,shots,Under_19_5|Under_20,false,probabilidad < 70%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,total_shots_over20_5,Total partido — Remates totales — Más de 20.5,team,100,7.6923,1,1,100,elite95,15,96.9427,93.3333,3.6094,31961,24102,75.4107,false,,,line_not_offered,shots,Over_20_5|Over_20,true,fiabilidad < 90%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,total_shots_under20_5,Total partido — Remates totales — Menos de 20.5,team,0,7.6923,1,0,0,high,0,,,,31961,7859,24.5893,false,,,line_not_offered,shots,Under_20_5|Under_21,false,probabilidad < 70%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,total_shots_over21_5,Total partido — Remates totales — Más de 21.5,team,100,7.6923,1,1,100,elite95,3,96.897,100,3.103,31961,22251,69.6192,false,,,line_not_offered,shots,Over_21_5|Over_21,true,fiabilidad < 90%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,total_shots_under21_5,Total partido — Remates totales — Menos de 21.5,team,0,7.6923,1,0,0,high,0,,,,31961,9710,30.3808,false,,,line_not_offered,shots,Under_21_5|Under_22,false,probabilidad < 70%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,total_shots_over22_5,Total partido — Remates totales — Más de 22.5,team,100,7.6923,1,1,100,elite95,1,99.9999,100,0.0001,31961,20276,63.4398,false,,,line_not_offered,shots,Over_22_5|Over_22,true,fiabilidad < 90%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,total_shots_under22_5,Total partido — Remates totales — Menos de 22.5,team,0,7.6923,1,0,0,high,0,,,,31961,11685,36.5602,false,,,line_not_offered,shots,Under_22_5|Under_23,false,probabilidad < 70%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,total_shots_over23_5,Total partido — Remates totales — Más de 23.5,team,100,7.6923,1,1,100,elite95,1,99.9999,100,0.0001,31961,18232,57.0445,false,,,line_not_offered,shots,Over_23_5|Over_23,true,fiabilidad < 90%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,total_shots_under23_5,Total partido — Remates totales — Menos de 23.5,team,0,7.6923,1,0,0,high,2,81.2726,50,31.2727,31961,13729,42.9555,false,,,line_not_offered,shots,Under_23_5|Under_24,false,probabilidad < 70%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,total_shots_over24_5,Total partido — Remates totales — Más de 24.5,team,100,7.6923,1,1,100,elite95,1,99.9999,100,0.0001,31961,16132,50.474,false,,,line_not_offered,shots,Over_24_5|Over_24,true,fiabilidad < 90%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,total_shots_under24_5,Total partido — Remates totales — Menos de 24.5,team,0,7.6923,1,0,0,high,3,83.824,33.3333,50.4907,31961,15829,49.526,false,,,line_not_offered,shots,Under_24_5|Under_25,false,probabilidad < 70%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,total_shots_over25_5,Total partido — Remates totales — Más de 25.5,team,100,7.6923,1,1,100,elite95,1,99.9999,100,0.0001,31961,14062,43.9974,false,,,line_not_offered,shots,Over_25_5|Over_25,true,fiabilidad < 90%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,total_shots_under25_5,Total partido — Remates totales — Menos de 25.5,team,0,7.6923,1,0,0,high,9,85.0214,55.5556,29.4658,31961,17899,56.0026,false,,,line_not_offered,shots,Under_25_5|Under_26,false,probabilidad < 70%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,total_shots_over26_5,Total partido — Remates totales — Más de 26.5,team,100,7.6923,1,1,100,elite95,0,,,,31961,12066,37.7523,false,,,line_not_offered,shots,Over_26_5|Over_26,true,fiabilidad < 90%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,total_shots_under26_5,Total partido — Remates totales — Menos de 26.5,team,0,7.6923,1,0,0,high,16,85.7885,75,10.7885,31961,19895,62.2477,false,,,line_not_offered,shots,Under_26_5|Under_27,false,probabilidad < 70%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,home_shots_over0_5,Marchamalo — Remates totales — Más de 0.5,team,100,7.6923,1,1,100,elite95,211,99.9009,99.0521,0.8488,31961,31881,99.7497,false,,,line_not_offered,homeShots,Over_0_5|Over_0,true,fiabilidad < 90%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,home_shots_under0_5,Marchamalo — Remates totales — Menos de 0.5,team,0,7.6923,1,0,0,high,0,,,,31961,80,0.2503,false,,,line_not_offered,homeShots,Under_0_5|Under_1,false,probabilidad < 70%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,home_shots_over1_5,Marchamalo — Remates totales — Más de 1.5,team,100,7.6923,1,1,100,elite95,210,99.7835,99.0476,0.7359,31961,31802,99.5025,false,,,line_not_offered,homeShots,Over_1_5|Over_1,true,fiabilidad < 90%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,home_shots_under1_5,Marchamalo — Remates totales — Menos de 1.5,team,0,7.6923,1,0,0,high,0,,,,31961,159,0.4975,false,,,line_not_offered,homeShots,Under_1_5|Under_2,false,probabilidad < 70%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,home_shots_over2_5,Marchamalo — Remates totales — Más de 2.5,team,100,7.6923,1,1,100,elite95,208,99.4787,98.5577,0.921,31961,31651,99.0301,false,,,line_not_offered,homeShots,Over_2_5|Over_2,true,fiabilidad < 90%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,home_shots_under2_5,Marchamalo — Remates totales — Menos de 2.5,team,0,7.6923,1,0,0,high,0,,,,31961,310,0.9699,false,,,line_not_offered,homeShots,Under_2_5|Under_3,false,probabilidad < 70%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,home_shots_over3_5,Marchamalo — Remates totales — Más de 3.5,team,100,7.6923,1,1,100,elite95,202,98.913,96.5347,2.3784,31961,31420,98.3073,false,,,line_not_offered,homeShots,Over_3_5|Over_3,true,fiabilidad < 90%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,home_shots_under3_5,Marchamalo — Remates totales — Menos de 3.5,team,0,7.6923,1,0,0,high,0,,,,31961,541,1.6927,false,,,line_not_offered,homeShots,Under_3_5|Under_4,false,probabilidad < 70%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,home_shots_over4_5,Marchamalo — Remates totales — Más de 4.5,team,100,7.6923,1,1,100,elite95,168,98.2413,95.2381,3.0032,31961,31027,97.0777,false,,,line_not_offered,homeShots,Over_4_5|Over_4,true,fiabilidad < 90%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,home_shots_under4_5,Marchamalo — Remates totales — Menos de 4.5,team,0,7.6923,1,0,0,high,0,,,,31961,934,2.9223,false,,,line_not_offered,homeShots,Under_4_5|Under_5,false,probabilidad < 70%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,home_shots_over5_5,Marchamalo — Remates totales — Más de 5.5,team,100,7.6923,1,1,100,elite95,102,97.781,97.0588,0.7222,31961,30397,95.1065,false,,,line_not_offered,homeShots,Over_5_5|Over_5,true,fiabilidad < 90%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,home_shots_under5_5,Marchamalo — Remates totales — Menos de 5.5,team,0,7.6923,1,0,0,high,0,,,,31961,1564,4.8935,false,,,line_not_offered,homeShots,Under_5_5|Under_6,false,probabilidad < 70%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,home_shots_over6_5,Marchamalo — Remates totales — Más de 6.5,team,100,7.6923,1,1,100,elite95,66,97.2045,95.4545,1.75,31961,29446,92.131,false,,,line_not_offered,homeShots,Over_6_5|Over_6,true,fiabilidad < 90%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,home_shots_under6_5,Marchamalo — Remates totales — Menos de 6.5,team,0,7.6923,1,0,0,high,0,,,,31961,2515,7.869,false,,,line_not_offered,homeShots,Under_6_5|Under_7,false,probabilidad < 70%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,home_shots_over7_5,Marchamalo — Remates totales — Más de 7.5,team,100,7.6923,1,1,100,elite95,30,96.931,96.6667,0.2644,31961,28129,88.0104,false,,,line_not_offered,homeShots,Over_7_5|Over_7,true,fiabilidad < 90%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,home_shots_under7_5,Marchamalo — Remates totales — Menos de 7.5,team,0,7.6923,1,0,0,high,0,,,,31961,3832,11.9896,false,,,line_not_offered,homeShots,Under_7_5|Under_8,false,probabilidad < 70%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,home_shots_over8_5,Marchamalo — Remates totales — Más de 8.5,team,100,7.6923,1,1,100,elite95,7,97.5979,100,2.4021,31961,26516,82.9636,false,,,line_not_offered,homeShots,Over_8_5|Over_8,true,fiabilidad < 90%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,home_shots_under8_5,Marchamalo — Remates totales — Menos de 8.5,team,0,7.6923,1,0,0,high,0,,,,31961,5445,17.0364,false,,,line_not_offered,homeShots,Under_8_5|Under_9,false,probabilidad < 70%
2026-08-18,1627010,Marchamalo vs Guadalajara,Friendlies Clubs,2026-08-18T13:00:00-05:00,home_shots_over9_5,Marchamalo — Remates totales — Más de 9.5,team,100,7.6923,1,1,100,elite95,2,99.9999,100,0.0001,31961,24543,76.7905,false,,,line_not_offered,homeShots,Over_9_5|Over_9,true,fiabilidad < 90%
