date,fixture_id,match,league,kickoff,market_key,market,scope,probability_pct,reliability_pct,context_sample_n,context_hits,context_raw_hit_rate_pct,validation_band,validation_sample_n,validation_predicted_pct,validation_actual_pct,validation_gap_pp,all_results_sample_n,all_results_hits,all_results_actual_pct,platform_shown,exact_odd,bookmaker,quote_status,quote_field,quote_line_candidates,recommended_80,omission_reason
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_shots_under8_5,Sao Paulo — Remates totales — Menos de 8.5,team,21.8122,93.75,180,45,25,high,0,,,,31961,5445,17.0364,false,,,line_not_offered,homeShots,Under_8_5|Under_9,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_shots_over9_5,Sao Paulo — Remates totales — Más de 9.5,team,70.8056,93.75,180,126,70,high,42,88.1739,95.2381,7.0642,31961,24543,76.7905,false,,,line_not_offered,homeShots,Over_9_5|Over_9,false,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_shots_under9_5,Sao Paulo — Remates totales — Menos de 9.5,team,29.1944,93.75,180,54,30,high,0,,,,31961,7418,23.2095,false,,,line_not_offered,homeShots,Under_9_5|Under_10,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_shots_over10_5,Sao Paulo — Remates totales — Más de 10.5,team,64.875,93.75,180,113,62.7778,high,24,86.9504,95.8333,8.883,31961,22341,69.9008,false,,,line_not_offered,homeShots,Over_10_5|Over_10,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_shots_under10_5,Sao Paulo — Remates totales — Menos de 10.5,team,35.125,93.75,180,67,37.2222,high,3,81.9355,100,18.0645,31961,9620,30.0992,false,,,line_not_offered,homeShots,Under_10_5|Under_11,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_shots_over11_5,Sao Paulo — Remates totales — Más de 11.5,team,54.987,93.75,180,98,54.4444,high,16,84.2489,81.25,2.9989,31961,19895,62.2477,false,,,line_not_offered,homeShots,Over_11_5|Over_11,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_shots_under11_5,Sao Paulo — Remates totales — Menos de 11.5,team,45.013,93.75,180,82,45.5556,high,7,82.7342,42.8571,39.877,31961,12066,37.7523,false,,,line_not_offered,homeShots,Under_11_5|Under_12,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_shots_over12_5,Sao Paulo — Remates totales — Más de 12.5,team,48.0833,93.75,180,85,47.2222,high,6,83.3141,66.6667,16.6475,31961,17575,54.9889,false,,,line_not_offered,homeShots,Over_12_5|Over_12,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_shots_under12_5,Sao Paulo — Remates totales — Menos de 12.5,team,51.9167,93.75,180,95,52.7778,high,16,83.7392,56.25,27.4892,31961,14386,45.0111,false,,,line_not_offered,homeShots,Under_12_5|Under_13,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_shots_over13_5,Sao Paulo — Remates totales — Más de 13.5,team,38.4254,93.75,180,71,39.4444,high,1,83.2047,100,16.7953,31961,15144,47.3827,false,,,line_not_offered,homeShots,Over_13_5|Over_13,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_shots_under13_5,Sao Paulo — Remates totales — Menos de 13.5,team,61.5746,93.75,180,109,60.5556,high,24,85.2766,58.3333,26.9433,31961,16817,52.6173,false,,,line_not_offered,homeShots,Under_13_5|Under_14,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_shots_over14_5,Sao Paulo — Remates totales — Más de 14.5,team,30.9399,93.75,180,53,29.4444,high,0,,,,31961,12857,40.2272,false,,,line_not_offered,homeShots,Over_14_5|Over_14,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_shots_under14_5,Sao Paulo — Remates totales — Menos de 14.5,team,69.0601,93.75,180,127,70.5556,high,42,86.2754,80.9524,5.323,31961,19104,59.7728,false,,,line_not_offered,homeShots,Under_14_5|Under_15,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_shots_over15_5,Sao Paulo — Remates totales — Más de 15.5,team,24.3202,93.75,180,38,21.1111,high,0,,,,31961,10803,33.8006,false,,,line_not_offered,homeShots,Over_15_5|Over_15,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_shots_under15_5,Sao Paulo — Remates totales — Menos de 15.5,team,75.6798,93.75,180,142,78.8889,high,82,86.8032,68.2927,18.5106,31961,21158,66.1994,false,,,line_not_offered,homeShots,Under_15_5|Under_16,false,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_shots_over16_5,Sao Paulo — Remates totales — Más de 16.5,team,18.6002,93.75,180,29,16.1111,high,0,,,,31961,8921,27.9121,false,,,line_not_offered,homeShots,Over_16_5|Over_16,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_shots_under16_5,Sao Paulo — Remates totales — Menos de 16.5,team,81.3998,93.75,180,151,83.8889,high,107,88.1198,72.8972,15.2226,31961,23040,72.0879,false,,,line_not_offered,homeShots,Under_16_5|Under_17,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_shots_over17_5,Sao Paulo — Remates totales — Más de 17.5,team,14.472,93.75,180,26,14.4444,high,0,,,,31961,7296,22.8278,false,,,line_not_offered,homeShots,Over_17_5|Over_17,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_shots_under17_5,Sao Paulo — Remates totales — Menos de 17.5,team,85.528,93.75,180,154,85.5556,high,134,89.342,75.3731,13.9689,31961,24665,77.1722,false,,,line_not_offered,homeShots,Under_17_5|Under_18,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_shots_over18_5,Sao Paulo — Remates totales — Más de 18.5,team,13.9187,93.75,180,24,13.3333,high,0,,,,31961,5902,18.4663,false,,,line_not_offered,homeShots,Over_18_5|Over_18,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_shots_under18_5,Sao Paulo — Remates totales — Menos de 18.5,team,86.0813,93.75,180,156,86.6667,high,156,90.2218,74.359,15.8628,31961,26059,81.5337,false,,,line_not_offered,homeShots,Under_18_5|Under_19,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_shots_over19_5,Sao Paulo — Remates totales — Más de 19.5,team,8.4923,93.75,180,17,9.4444,high,0,,,,31961,4697,14.696,false,,,line_not_offered,homeShots,Over_19_5|Over_19,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_shots_under19_5,Sao Paulo — Remates totales — Menos de 19.5,team,91.5077,93.75,180,163,90.5556,daily90,87,94.1295,85.0575,9.072,31961,27264,85.304,false,,,line_not_offered,homeShots,Under_19_5|Under_20,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_shots_over20_5,Sao Paulo — Remates totales — Más de 20.5,team,7.2993,93.75,180,13,7.2222,high,0,,,,31961,3671,11.4859,false,,,line_not_offered,homeShots,Over_20_5|Over_20,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_shots_under20_5,Sao Paulo — Remates totales — Menos de 20.5,team,92.7007,93.75,180,167,92.7778,daily90,70,93.9988,82.8571,11.1416,31961,28290,88.5141,false,,,line_not_offered,homeShots,Under_20_5|Under_21,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_shots_over21_5,Sao Paulo — Remates totales — Más de 21.5,team,7.2993,93.75,180,13,7.2222,high,0,,,,31961,2894,9.0548,false,,,line_not_offered,homeShots,Over_21_5|Over_21,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,home_shots_under21_5,Sao Paulo — Remates totales — Menos de 21.5,team,92.7007,93.75,180,167,92.7778,daily90,64,93.9388,81.25,12.6888,31961,29067,90.9452,false,,,line_not_offered,homeShots,Under_21_5|Under_22,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_over0_5,Bolívar — Remates totales — Más de 0.5,team,100,93.75,180,180,100,elite95,211,99.8966,99.5261,0.3705,31961,31843,99.6308,false,,,line_not_offered,awayShots,Over_0_5|Over_0,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_under0_5,Bolívar — Remates totales — Menos de 0.5,team,0,93.75,180,0,0,high,0,,,,31961,118,0.3692,false,,,line_not_offered,awayShots,Under_0_5|Under_1,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_over1_5,Bolívar — Remates totales — Más de 1.5,team,100,93.75,180,180,100,elite95,210,99.7679,99.0476,0.7202,31961,31657,99.0488,false,,,line_not_offered,awayShots,Over_1_5|Over_1,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_under1_5,Bolívar — Remates totales — Menos de 1.5,team,0,93.75,180,0,0,high,0,,,,31961,304,0.9512,false,,,line_not_offered,awayShots,Under_1_5|Under_2,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_over2_5,Bolívar — Remates totales — Más de 2.5,team,99.6801,93.75,180,179,99.4444,elite95,208,99.5183,98.5577,0.9606,31961,31305,97.9475,false,,,line_not_offered,awayShots,Over_2_5|Over_2,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_under2_5,Bolívar — Remates totales — Menos de 2.5,team,0.3199,93.75,180,1,0.5556,high,0,,,,31961,656,2.0525,false,,,line_not_offered,awayShots,Under_2_5|Under_3,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_over3_5,Bolívar — Remates totales — Más de 3.5,team,99.059,93.75,180,177,98.3333,elite95,196,99.0049,97.9592,1.0457,31961,30687,96.0139,false,,,line_not_offered,awayShots,Over_3_5|Over_3,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_under3_5,Bolívar — Remates totales — Menos de 3.5,team,0.941,93.75,180,3,1.6667,high,0,,,,31961,1274,3.9861,false,,,line_not_offered,awayShots,Under_3_5|Under_4,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_over4_5,Bolívar — Remates totales — Más de 4.5,team,97.8753,93.75,180,173,96.1111,elite95,179,98.3727,96.0894,2.2834,31961,29714,92.9696,false,,,line_not_offered,awayShots,Over_4_5|Over_4,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_under4_5,Bolívar — Remates totales — Menos de 4.5,team,2.1247,93.75,180,7,3.8889,high,0,,,,31961,2247,7.0304,false,,,line_not_offered,awayShots,Under_4_5|Under_5,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_over5_5,Bolívar — Remates totales — Más de 5.5,team,92.6914,93.75,180,167,92.7778,daily90,183,96.2933,91.8033,4.49,31961,28256,88.4077,false,,,line_not_offered,awayShots,Over_5_5|Over_5,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_under5_5,Bolívar — Remates totales — Menos de 5.5,team,7.3086,93.75,180,13,7.2222,high,0,,,,31961,3705,11.5923,false,,,line_not_offered,awayShots,Under_5_5|Under_6,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_over6_5,Bolívar — Remates totales — Más de 6.5,team,90.9545,93.75,180,161,89.4444,daily90,131,95.0798,87.7863,7.2936,31961,26438,82.7196,false,,,line_not_offered,awayShots,Over_6_5|Over_6,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_under6_5,Bolívar — Remates totales — Menos de 6.5,team,9.0455,93.75,180,19,10.5556,high,0,,,,31961,5523,17.2804,false,,,line_not_offered,awayShots,Under_6_5|Under_7,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_over7_5,Bolívar — Remates totales — Más de 7.5,team,88.7251,93.75,180,153,85,high,161,90.0269,85.7143,4.3126,31961,24163,75.6015,false,,,line_not_offered,awayShots,Over_7_5|Over_7,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_under7_5,Bolívar — Remates totales — Menos de 7.5,team,11.2749,93.75,180,27,15,high,0,,,,31961,7798,24.3985,false,,,line_not_offered,awayShots,Under_7_5|Under_8,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_over8_5,Bolívar — Remates totales — Más de 8.5,team,86.6776,93.75,180,146,81.1111,high,115,88.5549,81.7391,6.8157,31961,21607,67.6043,false,,,line_not_offered,awayShots,Over_8_5|Over_8,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_under8_5,Bolívar — Remates totales — Menos de 8.5,team,13.3224,93.75,180,34,18.8889,high,0,,,,31961,10354,32.3957,false,,,line_not_offered,awayShots,Under_8_5|Under_9,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_over9_5,Bolívar — Remates totales — Más de 9.5,team,81.521,93.75,180,137,76.1111,high,73,88.2051,80.8219,7.3831,31961,18941,59.2629,false,,,line_not_offered,awayShots,Over_9_5|Over_9,true,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_under9_5,Bolívar — Remates totales — Menos de 9.5,team,18.479,93.75,180,43,23.8889,high,0,,,,31961,13020,40.7371,false,,,line_not_offered,awayShots,Under_9_5|Under_10,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_over10_5,Bolívar — Remates totales — Más de 10.5,team,71.4896,93.75,180,122,67.7778,high,47,86.149,76.5957,9.5533,31961,16139,50.4959,false,,,line_not_offered,awayShots,Over_10_5|Over_10,false,línea exacta no entregada por bet365/bwin
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_under10_5,Bolívar — Remates totales — Menos de 10.5,team,28.5104,93.75,180,58,32.2222,high,0,,,,31961,15822,49.5041,false,,,line_not_offered,awayShots,Under_10_5|Under_11,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_over11_5,Bolívar — Remates totales — Más de 11.5,team,66.2776,93.75,180,112,62.2222,high,23,84.4723,86.9565,2.4842,31961,13516,42.289,false,,,line_not_offered,awayShots,Over_11_5|Over_11,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_under11_5,Bolívar — Remates totales — Menos de 11.5,team,33.7224,93.75,180,68,37.7778,high,2,82.5712,50,32.5712,31961,18445,57.711,false,,,line_not_offered,awayShots,Under_11_5|Under_12,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_over12_5,Bolívar — Remates totales — Más de 12.5,team,53.9833,93.75,180,100,55.5556,high,9,82.5531,77.7778,4.7753,31961,11200,35.0427,false,,,line_not_offered,awayShots,Over_12_5|Over_12,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_under12_5,Bolívar — Remates totales — Menos de 12.5,team,46.0167,93.75,180,80,44.4444,high,5,84.2777,80,4.2777,31961,20761,64.9573,false,,,line_not_offered,awayShots,Under_12_5|Under_13,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_over13_5,Bolívar — Remates totales — Más de 13.5,team,51.4526,93.75,180,91,50.5556,high,2,81.6201,50,31.6201,31961,9056,28.3345,false,,,line_not_offered,awayShots,Over_13_5|Over_13,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_under13_5,Bolívar — Remates totales — Menos de 13.5,team,48.5474,93.75,180,89,49.4444,high,9,85.8227,66.6667,19.1561,31961,22905,71.6655,false,,,line_not_offered,awayShots,Under_13_5|Under_14,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_over14_5,Bolívar — Remates totales — Más de 14.5,team,44.4544,93.75,180,75,41.6667,high,0,,,,31961,7178,22.4586,false,,,line_not_offered,awayShots,Over_14_5|Over_14,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_under14_5,Bolívar — Remates totales — Menos de 14.5,team,55.5456,93.75,180,105,58.3333,high,23,85.8636,82.6087,3.2549,31961,24783,77.5414,false,,,line_not_offered,awayShots,Under_14_5|Under_15,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_over15_5,Bolívar — Remates totales — Más de 15.5,team,38.1133,93.75,180,64,35.5556,high,0,,,,31961,5625,17.5996,false,,,line_not_offered,awayShots,Over_15_5|Over_15,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_under15_5,Bolívar — Remates totales — Menos de 15.5,team,61.8867,93.75,180,116,64.4444,high,44,86.0137,90.9091,4.8954,31961,26336,82.4004,false,,,line_not_offered,awayShots,Under_15_5|Under_16,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_over16_5,Bolívar — Remates totales — Más de 16.5,team,34.2669,93.75,180,59,32.7778,high,0,,,,31961,4298,13.4476,false,,,line_not_offered,awayShots,Over_16_5|Over_16,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_under16_5,Bolívar — Remates totales — Menos de 16.5,team,65.7331,93.75,180,121,67.2222,high,98,86.7367,85.7143,1.0224,31961,27663,86.5524,false,,,line_not_offered,awayShots,Under_16_5|Under_17,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_over17_5,Bolívar — Remates totales — Más de 17.5,team,32.1754,93.75,180,51,28.3333,high,0,,,,31961,3246,10.1561,false,,,line_not_offered,awayShots,Over_17_5|Over_17,false,probabilidad < 70%
2026-08-18,1607653,Sao Paulo vs Bolívar,CONMEBOL Sudamericana,2026-08-18T19:30:00-05:00,away_shots_under17_5,Bolívar — Remates totales — Menos de 17.5,team,67.8246,93.75,180,129,71.6667,high,133,88.1455,90.9774,2.8319,31961,28715,89.8439,false,,,line_not_offered,awayShots,Under_17_5|Under_18,false,probabilidad < 70%
